min_to_metro,total_area,living_area,floor,number_of_floors,construction_year,ceiling_height,number_of_rooms,CAR,EAR,NAR,NEAR,NWAR,SAR,SEAR,SWAR,WAR
1.223124588448888,3.3293802808570234,3.9138001267507128,1.8781381097696075,3.7336262085226535,6.096200301176399,2.403378512085636,2.780595486545129,1.0,1.0,1.0,4.396816778216333,1.0,1.0,1.0,1.0,1.0
1.1363539151632094,1.476881002380178,1.568546366195261,1.0,1.7054519247800395,4.62548477801811,1.0539760966186782,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.776257645753059,1.0,1.0
1.1363539151632094,1.6602967725264004,1.6751488098568723,1.2195345274424017,2.4109038495600794,5.514754629230099,1.4318087729494269,1.0,1.0,1.0,4.422463030036402,1.0,1.0,1.0,1.0,1.0,1.0
1.037187431408148,1.2453185925705725,1.344681234505877,1.3293017911636027,1.3527259623900196,3.7704176133911966,2.403378512085636,1.0,1.0,1.0,1.0,4.396816778216333,1.0,1.0,1.0,1.0,1.0
1.1363539151632094,2.2518126312479674,2.5244149443610437,1.1097672637212008,1.7054519247800395,4.659687464603186,1.4318087729494269,2.780595486545129,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.4685084926005865
1.037187431408148,2.2380564484870007,2.6132503140790533,1.2195345274424017,1.7054519247800395,4.283457912167345,1.5937370628054617,3.6708932298176937,1.0,1.0,1.0,1.0,4.172970979032517,1.0,1.0,1.0,1.0
1.0991664837550612,3.311038703842401,3.224437657738959,2.20743990093321,3.0281742837426138,5.480551942645023,2.133498028992244,2.780595486545129,1.0,1.0,4.422463030036402,1.0,1.0,1.0,1.0,1.0,1.0
1.260312019857036,2.021855109427141,2.005616385207868,3.7441815930300235,3.4690817367301383,6.096200301176399,2.403378512085636,1.8902977432725647,1.0,1.0,1.0,1.0,1.0,3.9046956176950216,1.0,1.0,1.0
1.1735413465713573,2.980890317579201,2.3112100570378207,1.7683708460484064,2.1463593777675642,6.096200301176399,2.403378512085636,2.780595486545129,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.4685084926005865
1.1983329675101226,2.199080597330928,2.3076566422491003,2.646508955818014,4.703622605095208,6.096200301176399,2.808199236725723,1.8902977432725647,1.0,1.0,1.0,1.0,4.172970979032517,1.0,1.0,1.0,1.0
1.074374862816296,3.5403084165251792,3.6970418246387697,1.1097672637212008,1.6172704341825346,6.096200301176399,3.0780797198191148,3.6708932298176937,1.0,1.0,4.422463030036402,1.0,1.0,1.0,1.0,1.0,1.0
1.2974994512651838,2.404964799320063,2.2188212725310907,2.646508955818014,2.322722358962574,6.096200301176399,2.403378512085636,1.8902977432725647,1.0,1.0,1.0,1.0,1.0,3.9046956176950216,1.0,1.0,1.0
1.1735413465713573,1.664882166780056,1.6396146619696688,1.4390690548848037,2.1463593777675642,5.138525076794258,1.4318087729494269,1.0,1.0,5.065101414371149,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0991664837550612,1.5250276420435613,1.7106829577440763,1.0,1.7054519247800395,4.1808498524121145,1.4318087729494269,1.0,1.0,1.0,1.0,4.396816778216333,1.0,1.0,1.0,1.0,1.0
1.1735413465713573,2.907524009520712,2.0411505330950717,2.3172071646544112,2.1463593777675642,6.096200301176399,2.403378512085636,1.8902977432725647,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.4685084926005865
1.0247916209387653,1.9629327932676672,1.8883536971800954,2.866043483260416,3.7336262085226535,5.651565375570405,2.403378512085636,1.0,1.0,1.0,4.422463030036402,1.0,1.0,1.0,1.0,1.0,1.0
1.1239581046938265,1.69904335396979,1.5081383147870147,1.5488363186060046,3.6454447179251486,6.130402987761476,2.0255458357548877,1.0,1.0,1.0,1.0,4.396816778216333,1.0,1.0,1.0,1.0,1.0
1.1363539151632094,1.5983939501020505,1.7106829577440763,1.8781381097696075,1.7054519247800395,4.62548477801811,1.32385657971207,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.776257645753059,1.0,1.0
1.223124588448888,2.6965958738525564,2.5635025070369677,1.6586035823272054,2.0581778871700593,6.027794928006246,2.6732589951790278,2.780595486545129,1.0,1.0,1.0,1.0,1.0,3.9046956176950216,1.0,1.0,1.0
1.3346868826733318,4.63392494602203,3.5477984035125134,2.426974428375612,2.1463593777675642,6.027794928006246,2.403378512085636,2.780595486545129,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.4685084926005865
1.037187431408148,2.4872726261731803,2.7589403204165888,3.5246470655876214,3.2045372649376236,6.096200301176399,2.0525338840642275,2.780595486545129,1.0,1.0,1.0,1.0,1.0,3.9046956176950216,1.0,1.0,1.0
1.1363539151632094,2.646156537062345,3.1178352140773473,1.3293017911636027,4.1745336615101785,6.130402987761476,2.403378512085636,2.780595486545129,1.0,1.0,1.0,4.396816778216333,1.0,1.0,1.0,1.0,1.0
1.1115622942244439,1.541076521931356,1.6289544176035076,1.3293017911636027,1.7054519247800395,4.454471345092728,1.4318087729494269,1.0,1.0,1.0,1.0,4.396816778216333,1.0,1.0,1.0,1.0,1.0
1.0991664837550612,3.9805062648761127,4.269141605622751,1.2195345274424017,2.851811302547604,5.514754629230099,2.6732589951790278,3.6708932298176937,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.4685084926005865
1.0619790523469133,5.401978483509335,6.02808192603934,1.6586035823272054,1.6172704341825346,5.343741196304716,3.7527809275525934,3.6708932298176937,3.8976289408605163,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.3222910722039491,1.8070293886433784,1.5330122183080572,2.756276219539215,2.939992793145109,6.096200301176399,1.3778326763307485,1.0,1.0,1.0,1.0,1.0,1.0,3.9046956176950216,1.0,1.0,1.0
1.0495832418775306,2.8754262497451233,2.378724938023508,1.7683708460484064,2.6754483213525937,6.096200301176399,1.998557787445549,2.780595486545129,1.0,1.0,1.0,1.0,4.172970979032517,1.0,1.0,1.0,1.0
1.2974994512651838,1.809322085770206,1.5614395366178204,2.3172071646544112,2.1463593777675642,6.096200301176399,2.808199236725723,1.0,1.0,1.0,1.0,1.0,1.0,3.9046956176950216,1.0,1.0,1.0
1.1115622942244439,2.24951993412114,2.296996397882939,1.7683708460484064,1.7054519247800395,4.044039106071809,1.998557787445549,1.8902977432725647,3.8976289408605163,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0495832418775306,2.978597620452373,2.8122415422473948,2.3172071646544112,2.1463593777675642,6.061997614591323,4.022661410645985,2.780595486545129,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.4685084926005865
1.1239581046938265,1.550247310438667,1.6396146619696688,1.7683708460484064,1.7054519247800395,4.488674031677803,1.4318087729494269,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.776257645753059,1.0
1.18593715704074,1.5571254018191503,1.5720997809839816,1.3293017911636027,1.7054519247800395,4.249255225582268,1.4587968212587654,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.776257645753059,1.0,1.0
1.0495832418775306,1.320977597755889,1.4974780704208535,1.0,1.9699963965725544,4.52287671826288,1.0539760966186782,1.0,1.0,5.065101414371149,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.148749725632592,1.664882166780056,1.6431680767583892,1.9879053734908083,2.4109038495600794,5.617362688985328,1.5937370628054617,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.776257645753059,1.0
1.0123958104693827,2.3710328818430115,2.314763471826541,1.7683708460484064,1.6172704341825346,1.9576752243821418,2.9431394782724194,2.780595486545129,3.8976289408605163,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.2107287779795053,1.7565900518531672,1.9523151633770621,1.1097672637212008,1.3527259623900196,4.1808498524121145,1.0539760966186782,1.8902977432725647,1.0,1.0,1.0,4.396816778216333,1.0,1.0,1.0,1.0,1.0
1.148749725632592,2.7607913934037343,2.265015664784456,3.3051125381452193,3.1163557743401187,6.061997614591323,2.457354608704314,1.8902977432725647,1.0,1.0,1.0,1.0,4.172970979032517,1.0,1.0,1.0,1.0
1.1983329675101226,1.8643468168140727,1.977189066898105,1.7683708460484064,1.6172704341825346,3.9414310463165796,1.5937370628054617,1.8902977432725647,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.776257645753059,1.0
1.1239581046938265,2.648449234189173,2.9685917929510914,1.7683708460484064,1.6172704341825346,3.83882298656135,2.9431394782724194,3.6708932298176937,3.8976289408605163,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0867706732856786,2.3985452473649453,2.5279683591497637,3.0855780107028177,3.6454447179251486,6.027794928006246,2.6732589951790278,2.780595486545129,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.4685084926005865
1.0619790523469133,2.719522845120834,2.9614849633736506,1.1097672637212008,2.1463593777675642,5.2069304499644105,1.4318087729494269,3.6708932298176937,1.0,1.0,4.422463030036402,1.0,1.0,1.0,1.0,1.0,1.0
1.0619790523469133,1.9950305530432562,1.867033208447773,2.3172071646544112,2.234540868365069,6.096200301176399,1.9715697391362093,1.8902977432725647,1.0,1.0,4.422463030036402,1.0,1.0,1.0,1.0,1.0,1.0
1.223124588448888,2.403130641618601,2.126432488024361,2.9758107469816166,2.763629811950099,6.096200301176399,2.403378512085636,1.8902977432725647,1.0,1.0,1.0,1.0,1.0,1.0,4.776257645753059,1.0,1.0
1.1611455361019747,2.0019086444237395,1.458390507744929,1.1097672637212008,1.3527259623900196,6.096200301176399,2.6732589951790278,1.8902977432725647,1.0,1.0,1.0,1.0,1.0,3.9046956176950216,1.0,1.0,1.0
1.1983329675101226,2.671376205457451,2.5954832401354513,2.20743990093321,4.703622605095208,6.096200301176399,2.808199236725723,2.780595486545129,1.0,1.0,1.0,1.0,4.172970979032517,1.0,1.0,1.0,1.0
1.0,2.100494620877334,2.520861529572323,4.293017911636028,6.114526454655286,6.027794928006246,1.8636175458988524,1.8902977432725647,1.0,1.0,4.422463030036402,1.0,1.0,1.0,1.0,1.0,1.0
1.1239581046938265,3.359185343505785,3.629526943653082,2.426974428375612,2.4109038495600794,5.2069304499644105,1.5937370628054617,3.6708932298176937,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.776257645753059,1.0
1.1363539151632094,1.8712249081945562,2.0660244366161145,1.7683708460484064,2.1463593777675642,4.3518632853374974,1.4318087729494269,1.8902977432725647,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.4685084926005865
1.0495832418775306,3.0421053308655024,2.350297619713745,2.20743990093321,2.1463593777675642,6.096200301176399,2.7542231401070447,3.6708932298176937,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.4685084926005865
1.0867706732856786,5.351539146719125,3.6508474323854045,1.2195345274424017,1.3527259623900196,6.096200301176399,2.403378512085636,2.780595486545129,3.8976289408605163,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0619790523469133,1.6419551955117782,1.5578861218291,1.3293017911636027,2.4109038495600794,5.480551942645023,1.809641449280174,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.776257645753059,1.0
1.1983329675101226,1.9514693076335283,1.856372964081612,1.2195345274424017,1.1763629811950098,6.096200301176399,7.935928415500161,1.8902977432725647,1.0,1.0,1.0,1.0,1.0,1.0,4.776257645753059,1.0,1.0
1.0991664837550612,1.5731742817069447,1.5081383147870147,2.646508955818014,2.4109038495600794,5.412146569474869,1.4318087729494269,1.0,1.0,1.0,1.0,1.0,1.0,3.9046956176950216,1.0,1.0,1.0
1.148749725632592,1.4814663966338337,1.6040805140824648,1.2195345274424017,1.3527259623900196,3.9414310463165796,1.8636175458988524,1.0,3.8976289408605163,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0619790523469133,2.121128895018784,2.3076566422491003,1.2195345274424017,1.7054519247800395,4.3518632853374974,1.1349402415466951,2.780595486545129,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.776257645753059,1.0
1.1735413465713573,1.664882166780056,1.6751488098568723,1.7683708460484064,1.7054519247800395,4.488674031677803,1.4318087729494269,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.776257645753059,1.0
1.1735413465713573,2.6805469939647617,3.2635252204148832,1.4390690548848037,2.6754483213525937,5.8909841816659405,1.5937370628054617,2.780595486545129,1.0,1.0,1.0,4.396816778216333,1.0,1.0,1.0,1.0,1.0
1.1239581046938265,3.659528667120224,3.9848684225251203,1.1097672637212008,1.2645444717925147,6.096200301176399,2.9431394782724194,2.780595486545129,3.8976289408605163,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.074374862816296,1.664882166780056,1.6751488098568723,2.646508955818014,2.851811302547604,5.514754629230099,1.4318087729494269,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.4685084926005865
1.223124588448888,3.735187672305541,4.382850878861803,2.20743990093321,3.7336262085226535,6.096200301176399,2.403378512085636,3.6708932298176937,1.0,1.0,1.0,4.396816778216333,1.0,1.0,1.0,1.0,1.0
1.1363539151632094,2.9854757118328568,3.51226425562531,4.51255243907843,4.1745336615101785,6.130402987761476,2.403378512085636,2.780595486545129,1.0,1.0,1.0,4.396816778216333,1.0,1.0,1.0,1.0,1.0
1.3222910722039491,5.282758232914292,3.3061661978795276,2.3172071646544112,2.0581778871700593,6.096200301176399,2.7542231401070447,3.6708932298176937,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.4685084926005865
1.18593715704074,1.4814663966338337,1.6040805140824648,1.7683708460484064,1.7054519247800395,4.146647165827039,1.5937370628054617,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.776257645753059,1.0
1.18593715704074,3.155135299218112,2.7411732464729868,2.20743990093321,2.6754483213525937,6.027794928006246,2.9431394782724194,1.8902977432725647,3.8976289408605163,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.037187431408148,1.7107361093166116,1.8528195492928914,1.3293017911636027,1.7054519247800395,4.044039106071809,1.0539760966186782,1.8902977432725647,1.0,1.0,1.0,1.0,4.172970979032517,1.0,1.0,1.0,1.0
1.1363539151632094,3.957579293607835,4.5178806408331775,6.049294131175243,6.114526454655286,5.822578808495788,2.538318753632331,2.780595486545129,1.0,1.0,1.0,4.396816778216333,1.0,1.0,1.0,1.0,1.0
1.0123958104693827,2.9648414376914065,2.982805452105973,3.4148798018664204,3.1163557743401187,5.8909841816659405,1.1889163381653736,2.780595486545129,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.4685084926005865
1.1115622942244439,3.3958684975350293,3.7361293873146937,1.4390690548848037,1.4409074529875248,2.36810746340306,2.9431394782724194,3.6708932298176937,3.8976289408605163,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.1363539151632094,1.894151879462834,2.1015585845033184,1.4390690548848037,1.7054519247800395,4.249255225582268,1.4318087729494269,1.8902977432725647,1.0,1.0,1.0,1.0,1.0,3.9046956176950216,1.0,1.0,1.0
1.0991664837550612,2.199080597330928,2.4853273816851194,1.1097672637212008,1.5290889435850297,3.120566568274743,2.6732589951790278,2.780595486545129,1.0,1.0,4.422463030036402,1.0,1.0,1.0,1.0,1.0,1.0
1.1735413465713573,3.2514285785448793,3.8036442683003813,2.097672637212009,1.9699963965725544,4.62548477801811,1.0539760966186782,3.6708932298176937,1.0,1.0,4.422463030036402,1.0,1.0,1.0,1.0,1.0,1.0
1.148749725632592,3.659528667120224,2.890416667599243,1.1097672637212008,3.7336262085226535,6.027794928006246,2.6732589951790278,2.780595486545129,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.776257645753059,1.0
1.074374862816296,1.6442478926386062,1.3588948936607586,1.7683708460484064,1.6172704341825346,6.130402987761476,1.8636175458988524,1.0,1.0,1.0,1.0,4.396816778216333,1.0,1.0,1.0,1.0,1.0
1.1363539151632094,1.3805877230534114,1.5330122183080572,1.8781381097696075,1.7054519247800395,4.488674031677803,1.4318087729494269,1.0,1.0,1.0,1.0,4.396816778216333,1.0,1.0,1.0,1.0,1.0
1.1115622942244439,1.7336630805848894,1.8883536971800954,1.5488363186060046,1.6172704341825346,3.975633732901656,1.4587968212587654,1.8902977432725647,1.0,5.065101414371149,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.074374862816296,1.664882166780056,1.4974780704208535,2.20743990093321,1.9699963965725544,5.446349256059945,1.5937370628054617,1.0,1.0,1.0,1.0,1.0,4.172970979032517,1.0,1.0,1.0,1.0
1.0247916209387653,3.2009892417546677,3.6153132844982006,1.4390690548848037,1.8818149059750495,3.15476925485982,2.9431394782724194,2.780595486545129,3.8976289408605163,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0867706732856786,1.8253709656580006,2.2081610281649295,1.5488363186060046,1.9699963965725544,4.283457912167345,1.0539760966186782,1.8902977432725647,3.8976289408605163,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0495832418775306,4.920512086875502,4.873222119705217,1.1097672637212008,1.6172704341825346,2.0602832841373715,5.102183343019551,3.6708932298176937,3.8976289408605163,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.2851036407958012,2.029421009945673,1.8243922309831284,2.097672637212009,2.322722358962574,6.096200301176399,2.808199236725723,1.8902977432725647,1.0,1.0,1.0,1.0,1.0,3.9046956176950216,1.0,1.0,1.0
1.0495832418775306,1.6190282242435003,1.6396146619696688,1.5488363186060046,2.1463593777675642,4.3518632853374974,1.5937370628054617,1.0,3.8976289408605163,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.1735413465713573,4.473436147144085,2.4035988415445506,3.1953452744240183,2.763629811950099,6.096200301176399,2.376390463776297,3.6708932298176937,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.776257645753059,1.0
1.18593715704074,2.8731335526182953,2.8868632528105227,2.3172071646544112,2.1463593777675642,6.096200301176399,1.9715697391362093,3.6708932298176937,1.0,1.0,4.422463030036402,1.0,1.0,1.0,1.0,1.0,1.0
1.0867706732856786,3.7537585190328455,3.5477984035125134,1.1097672637212008,2.851811302547604,5.617362688985328,2.403378512085636,3.6708932298176937,1.0,5.065101414371149,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0867706732856786,3.081768991159623,3.252864976048722,1.1097672637212008,2.851811302547604,5.0359170170390275,1.4318087729494269,3.6708932298176937,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.4685084926005865
1.0619790523469133,4.977829515046197,4.766619676043604,1.0,1.2645444717925147,2.299702090232907,3.7527809275525934,3.6708932298176937,3.8976289408605163,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.1115622942244439,1.229269712682778,1.3198073309848344,1.0,2.322722358962574,4.62548477801811,1.5937370628054617,1.0,1.0,1.0,1.0,4.396816778216333,1.0,1.0,1.0,1.0,1.0
1.074374862816296,1.0802443994389723,1.159903665492417,1.0,1.088181490597505,1.889269851211989,2.9431394782724194,1.0,3.8976289408605163,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.148749725632592,1.5961012529752225,1.6751488098568723,1.0,1.9699963965725544,4.249255225582268,1.4318087729494269,1.0,1.0,1.0,4.422463030036402,1.0,1.0,1.0,1.0,1.0,1.0
1.074374862816296,1.9881524616627728,1.8314990605605692,2.3172071646544112,2.763629811950099,6.096200301176399,1.7016892560428185,1.8902977432725647,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.4685084926005865
1.0495832418775306,2.515472800833162,2.8015812978812336,1.0,1.9699963965725544,4.488674031677803,1.4318087729494269,3.6708932298176937,1.0,1.0,1.0,4.396816778216333,1.0,1.0,1.0,1.0,1.0
1.1239581046938265,1.664882166780056,1.6751488098568723,1.4390690548848037,2.851811302547604,4.967511643868875,1.8636175458988524,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.776257645753059,1.0,1.0
1.037187431408148,1.6557113782727448,1.6644885654907113,1.1097672637212008,2.4109038495600794,5.412146569474869,1.7016892560428185,1.0,1.0,1.0,4.422463030036402,1.0,1.0,1.0,1.0,1.0,1.0
1.074374862816296,3.416502771676479,3.654400847174125,4.402785175357229,4.439078133302693,6.096200301176399,2.808199236725723,3.6708932298176937,1.0,1.0,1.0,1.0,1.0,3.9046956176950216,1.0,1.0,1.0
1.0619790523469133,5.661053258840875,3.5584586478786746,1.6586035823272054,1.5290889435850297,5.8909841816659405,7.477131594241396,3.6708932298176937,3.8976289408605163,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0495832418775306,2.3641547904625284,2.8690961788669207,1.3293017911636027,1.7054519247800395,4.317660598752421,1.4318087729494269,2.780595486545129,1.0,1.0,1.0,1.0,1.0,3.9046956176950216,1.0,1.0,1.0
1.18593715704074,2.7883037589256676,2.350297619713745,1.5488363186060046,1.4409074529875248,6.096200301176399,3.0510916715097762,2.780595486545129,1.0,1.0,1.0,1.0,4.172970979032517,1.0,1.0,1.0,1.0
1.2851036407958012,3.409395410583313,3.114281799288627,1.7683708460484064,1.9699963965725544,6.096200301176399,2.403378512085636,2.780595486545129,1.0,1.0,1.0,1.0,1.0,3.9046956176950216,1.0,1.0,1.0
1.0867706732856786,3.1322083279498347,3.487390352104267,1.7683708460484064,2.499085340157584,6.061997614591323,3.21301996136581,2.780595486545129,3.8976289408605163,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.1735413465713573,1.8643468168140727,2.051810777461233,1.7683708460484064,1.7054519247800395,4.386065971922574,1.0539760966186782,1.8902977432725647,1.0,5.065101414371149,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.1363539151632094,1.7886878116287561,1.6751488098568723,2.646508955818014,2.4109038495600794,5.583160002400252,1.5937370628054617,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.776257645753059,1.0
1.1611455361019747,1.531905733424045,1.632507832392228,1.0,1.7054519247800395,4.488674031677803,1.4318087729494269,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.776257645753059,1.0
1.1363539151632094,1.894151879462834,1.959421992954503,1.1097672637212008,2.939992793145109,6.096200301176399,2.322414367157619,1.0,1.0,1.0,1.0,1.0,1.0,3.9046956176950216,1.0,1.0,1.0
1.223124588448888,3.3064533095887456,3.88537280844095,1.3293017911636027,3.7336262085226535,6.096200301176399,2.403378512085636,2.780595486545129,1.0,1.0,1.0,4.396816778216333,1.0,1.0,1.0,1.0,1.0
1.148749725632592,2.031713707072501,2.137092732390522,1.2195345274424017,1.3527259623900196,3.975633732901656,1.4587968212587654,1.8902977432725647,1.0,1.0,4.422463030036402,1.0,1.0,1.0,1.0,1.0,1.0
1.1611455361019747,3.086354385413279,2.7411732464729868,1.2195345274424017,2.234540868365069,5.959389554836093,2.6732589951790278,2.780595486545129,1.0,1.0,1.0,4.396816778216333,1.0,1.0,1.0,1.0,1.0
1.1239581046938265,1.5662961903264616,1.6040805140824648,1.4390690548848037,1.3527259623900196,3.633606867050891,2.403378512085636,1.0,1.0,5.065101414371149,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0619790523469133,1.4814663966338337,1.6751488098568723,1.2195345274424017,1.9699963965725544,4.3518632853374974,1.4318087729494269,1.0,1.0,1.0,1.0,1.0,1.0,3.9046956176950216,1.0,1.0,1.0
1.0123958104693827,1.5983939501020505,1.390875626759242,3.853948856751224,3.5572632273276437,6.027794928006246,2.403378512085636,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.776257645753059,1.0,1.0
1.037187431408148,2.9121094037743678,2.8477756901345983,1.5488363186060046,2.322722358962574,5.412146569474869,1.4318087729494269,3.6708932298176937,1.0,1.0,1.0,1.0,1.0,3.9046956176950216,1.0,1.0,1.0
1.18593715704074,2.6644981140769675,2.8229017866135555,1.9879053734908083,2.4109038495600794,5.30953850971964,1.728677304352157,2.780595486545129,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.4685084926005865
1.037187431408148,3.3614780406326124,3.6010996253433194,1.2195345274424017,1.6172704341825346,3.73621492680612,2.403378512085636,2.780595486545129,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.4685084926005865
1.1611455361019747,3.4302589544374458,3.8071976830891012,1.4390690548848037,3.8218076991201584,3.702012240221044,3.21301996136581,2.780595486545129,3.8976289408605163,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.1239581046938265,1.600686647228878,1.6538283211245501,1.8781381097696075,2.1463593777675642,4.317660598752421,1.0539760966186782,1.0,1.0,5.065101414371149,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.148749725632592,4.780657562139008,3.4376425450621815,3.5246470655876214,3.7336262085226535,6.027794928006246,2.6732589951790278,2.780595486545129,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.776257645753059,1.0
1.037187431408148,3.03362235149624,3.089407895767584,2.646508955818014,2.851811302547604,4.8649035841136445,1.5937370628054617,3.6708932298176937,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.776257645753059,1.0
1.0619790523469133,3.2101600302619793,3.0254464295706174,1.7683708460484064,3.380900246132634,6.061997614591323,2.727235091797706,3.6708932298176937,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.4685084926005865
1.0123958104693827,2.0087867358042226,2.314763471826541,1.2195345274424017,1.6172704341825346,6.061997614591323,2.403378512085636,1.8902977432725647,3.8976289408605163,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.148749725632592,2.2311783571065176,2.2934429830942187,3.5246470655876214,3.7336262085226535,6.027794928006246,2.6732589951790278,1.8902977432725647,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.776257645753059,1.0
1.1115622942244439,1.685516440921506,1.3517880640833178,4.293017911636028,3.8218076991201584,6.096200301176399,1.5127729178774438,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.776257645753059,1.0,1.0
1.18593715704074,1.3095141121217502,1.4619439225336497,1.1097672637212008,2.322722358962574,4.933308957283798,2.403378512085636,1.0,1.0,1.0,1.0,4.396816778216333,1.0,1.0,1.0,1.0,1.0
1.3222910722039491,2.990061106086512,2.3467442049250247,2.20743990093321,2.0581778871700593,6.096200301176399,2.7542231401070447,2.780595486545129,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.4685084926005865
1.18593715704074,2.953377952057268,1.9878493112642661,1.3293017911636027,1.4409074529875248,6.096200301176399,3.0510916715097762,2.780595486545129,1.0,1.0,1.0,1.0,4.172970979032517,1.0,1.0,1.0,1.0
1.0619790523469133,2.93045098078899,2.5137546999948825,1.1097672637212008,3.380900246132634,6.061997614591323,2.727235091797706,3.6708932298176937,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.4685084926005865
1.074374862816296,2.928158283662162,2.556395677459527,4.073483384193626,4.439078133302693,6.096200301176399,2.808199236725723,2.780595486545129,1.0,1.0,1.0,1.0,1.0,3.9046956176950216,1.0,1.0,1.0
1.1735413465713573,1.5043933679021115,1.6040805140824648,1.2195345274424017,1.6172704341825346,3.975633732901656,1.728677304352157,1.0,3.8976289408605163,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0619790523469133,2.767669484784218,2.6523378767549772,2.536741692096813,2.234540868365069,6.096200301176399,2.808199236725723,2.780595486545129,1.0,1.0,1.0,1.0,1.0,3.9046956176950216,1.0,1.0,1.0
1.1735413465713573,2.1234215921456117,2.5279683591497637,1.1097672637212008,1.7054519247800395,4.146647165827039,1.4318087729494269,2.780595486545129,1.0,5.065101414371149,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0867706732856786,1.5961012529752225,1.7284500316876783,1.5488363186060046,1.7054519247800395,4.1808498524121145,1.4318087729494269,1.0,1.0,5.065101414371149,1.0,1.0,1.0,1.0,1.0,1.0,1.0
