price,min_to_metro,total_area,living_area,floor,number_of_floors,construction_year,ceiling_height,number_of_rooms,CAR,EAR,NAR,NEAR,NWAR,SAR,SEAR,SWAR,WAR
51983138.0,24.0,93.2,45.2,16.0,16.0,2023.0,3.15,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
34783321.0,6.0,62.6,31.3,15.0,28.0,2022.0,3.12,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
64670000.0,15.0,91.6,39.1,8.0,14.0,2023.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
49190080.0,19.0,85.6,29.2,13.0,13.0,2023.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
61168111.0,25.0,102.83,52.0,6.0,9.0,2023.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
67982727.0,13.0,173.9,69.6,24.0,32.0,2021.0,3.1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32895000.0,19.0,77.4,58.1,2.0,32.0,2023.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
31686840.0,9.0,89.9,55.5,7.0,30.0,2023.0,3.3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
42013200.0,16.0,94.2,28.8,4.0,6.0,2023.0,3.24,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
56026000.0,11.0,102.8,51.5,14.0,21.0,2023.0,3.1,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
44234611.0,6.0,83.2,38.6,8.0,15.0,2023.0,3.15,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
135790000.0,8.0,172.9,81.4,14.0,14.0,2023.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26391850.0,30.0,73.4,37.5,33.0,34.0,2023.0,2.62,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18652971.0,9.0,61.13,46.8,11.0,25.0,2024.0,2.8,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133770000.0,28.0,171.3,56.6,14.0,14.0,2021.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
46971708.0,10.0,99.9,60.5,26.0,26.0,2022.0,3.02,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
51076223.0,24.0,101.47,54.2,5.0,12.0,2023.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
43340026.0,4.0,67.9,40.5,12.0,22.0,2022.0,3.25,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42477783.0,23.0,98.8,47.6,2.0,11.0,2024.0,3.1,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
47708400.0,10.0,95.8,71.9,11.0,34.0,2022.0,3.1,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
46897080.0,24.0,95.4,50.8,25.0,28.0,2024.0,3.1,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
108153660.0,12.0,117.4,52.5,8.0,12.0,2023.0,3.65,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
33454080.0,13.0,88.0,50.6,1.0,32.0,2021.0,3.1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
62694000.0,13.0,116.1,50.7,32.0,32.0,2021.0,3.1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
65966145.0,25.0,114.98,62.1,7.0,16.0,2023.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
155724450.0,14.0,131.7,89.9,4.0,9.0,2021.0,3.6,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32352998.0,5.0,85.1,39.3,3.0,20.0,2023.0,2.85,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
37403070.0,23.0,82.9,45.0,7.0,16.0,2022.0,3.15,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
28800000.0,15.0,64.0,38.2,17.0,44.0,2023.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
51076299.0,27.0,107.9,62.6,11.0,15.0,2023.0,3.15,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
195587632.0,12.0,157.6,59.6,14.0,17.0,2022.0,4.5,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75670000.0,27.0,115.7,50.5,10.0,13.0,2023.0,3.13,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
43161758.0,9.0,87.9,51.0,3.0,15.0,2022.0,3.12,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47200000.0,14.0,95.0,50.0,8.0,16.0,2018.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24773733.0,30.0,72.6,36.1,26.0,33.0,2024.0,2.62,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
35359547.0,10.0,61.4,29.1,11.0,28.0,2022.0,3.12,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
58274886.0,25.0,98.23,53.3,16.0,16.0,2023.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
21835201.0,27.0,74.9,33.6,3.0,23.0,2023.0,2.62,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
53777997.0,4.0,84.1,53.3,11.0,22.0,2022.0,3.25,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39223840.0,19.0,78.2,26.7,3.0,13.0,2023.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43341568.0,6.0,81.4,36.6,3.0,28.0,2022.0,3.12,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
43065000.0,16.0,82.5,27.5,6.0,6.0,2023.0,3.24,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
131950000.0,5.0,128.1,41.3,2.0,3.0,2023.0,3.1,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
48728325.0,16.0,91.5,53.6,15.0,23.0,2023.0,3.15,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
47337000.0,10.0,93.0,69.8,11.0,34.0,2022.0,3.1,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
48553400.0,19.0,110.6,83.0,9.0,32.0,2023.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
54606240.0,7.0,93.6,43.8,21.0,22.0,2023.0,3.15,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
43028880.0,2.0,81.6,51.4,20.0,21.0,2023.0,3.15,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
40813500.0,19.0,89.7,67.3,11.0,32.0,2023.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
46968827.0,10.0,80.5,33.3,12.0,28.0,2022.0,3.12,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
129630000.0,28.0,167.5,72.7,14.0,14.0,2021.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
58630000.0,27.0,95.8,38.9,12.0,13.0,2023.0,3.13,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
46545000.0,19.0,107.0,80.3,2.0,32.0,2023.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
17676549.0,6.0,77.8,42.3,8.0,15.0,2023.0,2.84,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
21322910.0,16.0,83.8,46.3,14.0,14.0,2023.0,2.84,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
40601100.0,12.0,96.9,72.7,8.0,37.0,2024.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
26323740.0,14.0,81.7,33.8,26.0,33.0,2023.0,2.7,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19383067.0,21.0,85.4,39.1,6.0,24.0,2022.0,2.82,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
37145181.0,9.0,103.16,57.9,25.0,30.0,2023.0,3.3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
58024630.0,7.0,91.3,49.2,14.0,15.0,2023.0,3.23,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
30590812.0,27.0,87.7,42.6,2.0,33.0,2023.0,2.68,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
72090000.0,28.0,102.1,42.3,12.0,13.0,2023.0,3.58,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19427045.0,16.0,83.9,46.3,11.0,13.0,2023.0,2.84,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
133180000.0,5.0,129.3,42.5,2.0,3.0,2023.0,3.1,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
54520000.0,27.0,95.8,41.4,9.0,13.0,2023.0,3.13,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
44424100.0,10.0,87.4,32.9,12.0,28.0,2022.0,3.12,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
39509400.0,16.0,81.8,27.5,4.0,6.0,2023.0,3.24,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
146361132.0,14.0,128.2,104.0,67.0,67.0,2023.0,3.05,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22465177.0,10.0,74.5,33.7,21.0,33.0,2023.0,2.67,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
45412576.0,24.0,95.4,50.8,23.0,28.0,2024.0,3.1,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
45370600.0,12.0,90.2,67.7,8.0,37.0,2024.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
104554824.0,20.0,144.31,83.9,46.0,46.0,2023.0,4.18,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
44096000.0,19.0,106.0,79.5,3.0,32.0,2023.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
41847000.0,16.0,87.0,39.0,6.0,6.0,2023.0,3.24,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
63790000.0,8.0,96.2,42.0,13.0,14.0,2023.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
50908916.0,7.0,85.3,44.7,24.0,40.0,2023.0,3.15,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
63325606.0,25.0,108.28,52.5,10.0,12.0,2023.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
40584440.0,25.0,86.1,48.8,5.0,16.0,2023.0,3.15,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
48549600.0,13.0,122.6,36.2,5.0,32.0,2021.0,3.1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
24192312.0,27.0,84.5,40.4,33.0,33.0,2023.0,2.62,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
47884780.0,24.0,94.2,45.4,16.0,16.0,2023.0,3.15,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
175059786.0,12.0,134.3,60.3,15.0,17.0,2022.0,4.5,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34700000.0,16.0,78.8,33.2,22.0,26.0,2024.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
55610000.0,27.0,97.9,38.4,9.0,14.0,2023.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
32251208.0,26.0,90.4,59.0,3.0,10.0,2024.0,2.97,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
46551206.0,7.0,93.9,43.8,14.0,22.0,2023.0,3.15,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
37355500.0,19.0,82.1,61.6,12.0,32.0,2023.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
41186555.0,17.0,81.37,40.6,13.0,18.0,2023.0,3.02,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
35100000.0,12.0,101.4,52.6,2.0,46.0,2024.0,3.15,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
54407937.0,24.0,127.99,59.2,1.0,12.0,2023.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
58055217.0,25.0,102.35,51.8,2.0,9.0,2023.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
41120100.0,13.0,85.4,55.9,32.0,32.0,2021.0,3.1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
43900653.0,6.0,75.3,53.2,15.0,15.0,2023.0,3.15,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
35744481.0,7.0,80.3,53.4,6.0,8.0,2023.0,3.25,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
67149075.0,13.0,172.5,69.2,23.0,32.0,2021.0,3.1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32200000.0,19.0,79.7,45.9,17.0,54.0,2024.0,3.15,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
43900000.0,11.0,102.7,52.1,9.0,12.0,2022.0,3.25,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
16449514.0,12.0,81.2,34.5,2.0,9.0,2023.0,2.68,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
72129200.0,17.0,88.0,53.2,38.0,43.0,2023.0,3.15,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
48446580.0,19.0,84.6,42.4,13.0,14.0,2023.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
27000000.0,9.0,65.4,46.0,22.0,32.0,2024.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
48186080.0,19.0,90.4,33.2,12.0,13.0,2023.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
29208651.0,5.0,82.48,40.7,28.0,52.0,2024.0,2.85,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
143849475.0,14.0,126.7,102.7,67.0,67.0,2023.0,3.05,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43073190.0,18.0,96.1,33.2,18.0,36.0,2024.0,3.2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
239590000.0,5.0,223.2,67.4,2.0,3.0,2023.0,3.1,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
105000000.0,14.0,96.4,76.9,36.0,67.0,2023.0,3.05,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55413954.0,13.0,127.9,75.2,4.0,32.0,2021.0,3.1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
51734400.0,17.0,80.0,42.6,6.0,43.0,2023.0,3.15,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
49881989.0,4.0,83.9,53.3,3.0,22.0,2022.0,3.25,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67186665.0,17.0,81.9,45.9,12.0,43.0,2023.0,3.15,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
25313093.0,8.0,57.5,35.3,12.0,35.0,2023.0,3.1,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
29533860.0,11.0,84.6,42.4,19.0,33.0,2023.0,2.6,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36565705.0,13.0,73.3,44.8,6.0,27.0,2022.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
36955135.0,16.0,66.7,43.5,12.0,23.0,2023.0,3.15,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
30179923.0,9.0,81.6,38.4,9.0,21.0,2023.0,2.74,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
53428603.0,25.0,101.7,52.5,13.0,14.0,2023.0,3.15,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
136120000.0,8.0,177.9,80.9,14.0,14.0,2023.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
25490000.0,12.0,89.3,50.0,17.0,25.0,2024.0,2.66,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
68650000.0,12.0,137.3,84.5,21.0,21.0,2020.0,3.3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
35355960.0,10.0,62.2,29.1,5.0,28.0,2022.0,3.12,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26777340.0,19.0,78.4,37.5,20.0,30.0,2024.0,2.87,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
72060705.0,17.0,86.7,53.1,39.0,43.0,2023.0,3.15,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
21960000.0,12.0,72.0,45.2,7.0,21.0,2020.0,3.3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
45849000.0,19.0,98.6,74.0,10.0,32.0,2023.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
31470250.0,24.0,87.5,43.2,5.0,21.0,2023.0,2.74,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
29092985.0,9.0,81.2,38.3,3.0,21.0,2023.0,2.74,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
28498400.0,25.0,72.7,34.7,32.0,33.0,2023.0,2.62,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
44715100.0,12.0,90.7,68.0,3.0,37.0,2024.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
42812228.0,4.0,97.95,66.8,27.0,27.0,2023.0,2.87,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18359136.0,5.0,72.0,44.0,18.0,22.0,2022.0,2.87,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
297489993.0,12.0,216.2,58.4,16.0,17.0,2022.0,4.5,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41553600.0,10.0,78.7,59.0,12.0,34.0,2022.0,3.05,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
38051387.0,6.0,64.3,27.8,15.0,28.0,2022.0,3.12,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
66540000.0,28.0,102.2,42.5,5.0,12.0,2021.0,3.58,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84300000.0,15.0,100.0,37.8,14.0,14.0,2023.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
52260000.0,27.0,91.2,46.1,8.0,13.0,2023.0,3.13,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36206400.0,16.0,79.4,27.5,3.0,6.0,2023.0,3.24,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
38013800.0,19.0,81.4,61.1,18.0,32.0,2023.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34608756.0,9.0,81.4,50.7,25.0,29.0,2022.0,3.4,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
47253007.0,24.0,96.5,40.4,26.0,28.0,2024.0,3.1,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
153150000.0,5.0,119.6,41.2,1.0,3.0,2023.0,3.1,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
47412705.0,2025.0,83.1,50.3,20.0,29.0,2023.0,3.15,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
56175200.0,12.0,98.9,46.9,21.0,21.0,2023.0,3.1,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45983645.0,17.0,71.9,41.2,33.0,43.0,2023.0,3.15,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
51132480.0,13.0,108.7,55.4,27.0,32.0,2021.0,3.1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
68480000.0,28.0,102.2,42.3,9.0,13.0,2023.0,3.58,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
42235890.0,24.0,86.0,47.0,6.0,16.0,2023.0,3.15,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
35693772.0,5.0,90.8,39.8,8.0,20.0,2023.0,2.85,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
27623332.0,7.0,66.1,40.9,2.0,8.0,2023.0,3.25,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
55485000.0,19.0,135.0,101.3,2.0,32.0,2023.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
17088250.0,16.0,77.7,42.3,13.0,14.0,2023.0,2.84,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
162210000.0,5.0,123.4,41.3,1.0,3.0,2023.0,3.1,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34430052.0,5.0,88.63,49.7,4.0,27.0,2023.0,2.87,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
77000000.0,17.0,84.5,45.0,15.0,34.0,2022.0,3.6,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
53539200.0,5.0,97.5,56.1,12.0,13.0,2022.0,3.4,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69417260.0,17.0,83.6,47.2,16.0,43.0,2023.0,3.15,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
26558675.0,10.0,104.5,44.2,6.0,14.0,2023.0,2.8,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
47809400.0,7.0,91.6,49.2,2.0,15.0,2023.0,3.23,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
46939600.0,12.0,95.6,71.7,33.0,37.0,2024.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
28141244.0,10.0,68.27,42.9,25.0,30.0,2023.0,3.3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
40903500.0,12.0,100.5,75.4,4.0,37.0,2024.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
27004194.0,30.0,76.5,34.5,30.0,34.0,2023.0,2.62,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
48170405.0,7.0,93.1,44.8,29.0,40.0,2023.0,3.15,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
31243224.0,11.0,73.8,35.6,18.0,19.0,2023.0,2.85,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
74600000.0,27.0,98.7,38.9,13.0,13.0,2023.0,3.13,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
28779047.0,5.0,83.45,40.1,13.0,52.0,2024.0,2.85,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
43199570.0,16.0,73.4,48.0,14.0,24.0,2023.0,3.15,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
44568912.0,4.0,104.99,67.4,25.0,26.0,2023.0,2.87,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17392177.0,21.0,77.6,45.8,6.0,25.0,2022.0,2.72,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
59150000.0,15.0,95.7,37.9,9.0,14.0,2023.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30917340.0,2.0,67.6,34.6,10.0,21.0,2023.0,3.15,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
49222656.0,27.0,106.6,74.9,5.0,15.0,2023.0,3.15,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
59680000.0,8.0,96.1,56.6,9.0,14.0,2023.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
78708290.0,6.0,122.9,64.9,2.0,8.0,2023.0,3.25,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
71860200.0,19.0,156.9,117.7,10.0,32.0,2023.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
51420600.0,13.0,117.6,58.9,27.0,32.0,2021.0,3.1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
53335324.0,7.0,98.0,44.8,14.0,22.0,2023.0,3.15,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
31116980.0,19.0,91.4,41.1,13.0,30.0,2024.0,2.87,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
47034078.0,24.0,97.2,42.7,22.0,28.0,2024.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
46426500.0,4.0,162.9,55.0,10.0,15.0,2022.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
40081000.0,10.0,74.5,55.9,12.0,34.0,2022.0,3.05,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
119300000.0,27.0,168.5,65.8,14.0,14.0,2023.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
70050000.0,13.0,102.4,50.1,4.0,12.0,2023.0,3.02,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
99460000.0,8.0,129.5,38.7,9.0,14.0,2023.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
